,Unnamed: 0,username,tweet,polarity,subjectivity
155,155,aoc,"You may not know that you know a survivor, but it’s highly likely that you do. Survivors of trauma are close to you. They are people you love &amp; you may not know. Many decide whether their story is safe with someone by how they respond to other survivors. Don’t push them away.",0.275,0.595
156,156,aoc,Y’all! Today is ’s birthday! One of the greatest to ever do it. Brilliant leader. Fearless champion. Masterful legislator. Uplifter. Organizer. She is everything. Please join me in wishing her a happy birthday! 💐,0.975,1.0
157,157,aoc,This isn’t a fact check at all. Your arrows aren’t accurate. They lie about where the mob stormed &amp; place them further away than it was. You also fail to the convey *multiple* areas people were trying to storm. It wasn’t 1. You also failed to show tunnels. Poor job all around.,-0.16666666666666666,0.38888888888888884
158,158,aoc,"It is also very damning and revealing that the GOP is now digging both heels in a discrediting campaign. It’s because they know they are implicated, so they’re pivoting to (again) the classic abuse playbook of “it’s not as bad as they say.” It was that bad. It’s actually worse.",-0.3055555555555555,0.48333333333333334
159,159,aoc,People were trying to rush and infiltrate our office buildings - that’s why we had to get evacuated in the first place. The attempts of attackers &amp; publicly available communications show how they tried to gain access and share location info on finding members for physical harm.,0.21666666666666667,0.2920634920634921
160,160,aoc,This is the latest manipulative take on the right. They are manipulating the fact that most people don’t know the layout the Capitol complex. We were all on the Capitol complex - the attack wasn’t just on the dome. The bombs Trump supporters planted surrounded our offices too.,0.1371428571428571,0.5471428571428572
161,161,aoc,"To survivors of any trauma who worry about being believed, or that their situation wasn’t “bad” enough or “too” bad, or fear being branded or deemed “manipulative” for telling the truth: I see you. Community is here for you. You are safe with me, &amp; with all of us. You are loved!",-0.004999999999999938,0.6266666666666666
162,162,aoc,Good morning everyone! 🌞 I’m teaching my once-a-term digital / social media session for members of Congress today. Help me help them! What do you wish you saw more of digitally from your elected officials? Who’s doing a great job that you think others can learn from? Lmk ⬇️,0.36944444444444446,0.3194444444444445
163,163,aoc,Thank you Rabbi 💜,0.0,0.0
164,164,aoc,"Republicans demanding that accountability is “divisive” and that we must “move on” from the attack on our country without recourse are taking a page from the playbooks of abusers. It’s sadly unsurprising. After 4 years of fealty to Trump, it seems many GOP have turned into him.",0.0,0.75
165,165,aoc,"Senator Ted Cruz deliberately and knowingly amplified specific lies fueling violent attackers. In doing so, he contributed to the carnage of Jan 6th. His actions since show that if given similar political opportunity, he would choose to do it again. He must resign. Texans agree.",-0.2,0.40625
166,166,aoc,💜,0.0,0.0
167,167,aoc,Thank you for holding it down that day 💜 you’re a wonderful friend,0.4222222222222222,0.6444444444444445
168,168,aoc,"Thanks for making the space for me, and hope we can all make space for others to tell their stories in the weeks to come. And to those who wish to paper over their misdeeds by rushing us to all “move on” - we can move on when the individuals responsible are held to account.",0.2,0.375
169,169,aoc,"My story isn’t the only story, nor is it the central story of what happened on Jan 6th. It is just one story of many of those whose lives were endangered at the Capitol by the lies, threats, and violence fanned by the cowardice of people who chose personal gain above democracy.",0.1,0.43
170,170,aoc,Probably around 9,0.0,0.0
171,171,aoc,Imagine thinking that ‘healthcare is a human right’ vs white supremacist conspiracy theories are two views “just as extreme” as the other 🤡🤡🤡,0.00714285714285714,0.40214285714285714
172,172,aoc,"Congratulations Sen. ! 🎊 From public school teacher to the New York State Senate, we are all so proud of your journey and dedication to bringing so many along with you in the spirit of building a New York for the many. Let’s go!",0.3662878787878788,0.495959595959596
173,173,aoc,We got your back 💜,0.0,0.0
174,174,aoc,"Moving offices is a huge and disruptive effort. Honestly it shouldn’t even be Rep. Bush that has to move and endure all this, it should be Greene - she is the one that posing a threat to others around her.",0.5,0.9
175,175,aoc,". has a responsibility to ensure his members do not harm others. He is losing control of his caucus &amp; allowing these threats to go unchecked, while looking the other way as members like feel so unsafe that she must move offices just 3 weeks into her 1st term.",-0.125,0.375
176,176,aoc,The fact that the Republican Party will not take decisive action against white supremacists &amp; knowingly endorsed candidates who believe Muslim Americans shouldn’t serve in Congress &amp; posted threatening images holding firearms next to Dem members of Congress is extremely alarming.,0.0,0.175
177,177,aoc,A reminder,0.0,0.0
178,178,aoc,Yup ⬇️,0.0,0.0
179,179,aoc,And were back!,0.0,0.0
180,180,aoc,Sorry y’all we’re trying to fix the audio! Be back in a few,-0.27499999999999997,0.3666666666666667
181,181,aoc,And were live!,0.17045454545454544,0.5
182,182,aoc,also joining!,0.0,0.0
183,183,aoc,Awesome! We’ll see what we can set up in time,1.0,1.0
184,184,aoc,🚨 Twitch Update! will be joining me along with TheStockGuy to offer some updates and insight. Might be more to come,0.5,0.5
185,185,aoc,"“We need healing + unity, but I will not take any responsibility for my actions, nor will I acknowledge the contributions my lies made to the violence or the harm that it caused, nor do I believe anyone should be held accountable. But if you’re mad at that you’re divisive.” - GOP",-0.625,1.0
186,186,aoc,"Oh, there’s anger? Now why would there be anger that Cruz amplified known lies about our election that fueled an insurrection that cost ppl’s lives? What does he think the logical response to his lies should be? A hug? Maybe there’s anger bc his actions deserve accountability.",-0.46249999999999997,0.21250000000000002
187,187,aoc,I’ll be hopping on Twitch at 8:30pm tonight to discuss today’s developments with GameStop and retail trading. 👾 Might have a guest or two join - we’ll see. See you there!,0.0,0.0
188,188,aoc,"You haven’t even apologized for the serious physical + mental harm you contributed to from Capitol Police &amp; custodial workers to your own fellow members of Congress. In the meantime, you can get off my timeline &amp; stop clout-chasing. Thanks. Happy to work with other GOP on this.",0.1488095238095238,0.5120748299319728
189,189,aoc,"While you conveniently talk about “moving on,” a second Capitol police officer lost their life yesterday in the still-raging aftermath of the attacks you had a role in. This isn’t a joke. We need accountability, and that includes a new Senator from Texas.",0.06818181818181818,0.22727272727272727
190,190,aoc,"I am happy to work with Republicans on this issue where there’s common ground, but you almost had me murdered 3 weeks ago so you can sit this one out. Happy to work w/ almost any other GOP that aren’t trying to get me killed. In the meantime if you want to help, you can resign.",0.195,0.575
191,191,aoc,"Inquiries into freezes should not be limited solely to Robinhood. This is a serious matter. Committee investigators should examine any retail services freezing stock purchases in the course of potential investigations - especially those allowing sales, but freezing purchases.",-0.10119047619047619,0.7023809523809523
192,192,aoc,"This is unacceptable. We now need to know more about ’s decision to block retail investors from purchasing stock while hedge funds are freely able to trade the stock as they see fit. As a member of the Financial Services Cmte, I’d support a hearing if necessary.",0.27999999999999997,0.505
193,193,aoc,Thanks! I’ve actually been trying some new drugstore items in my skincare. The Cerave Vit C serum is legit! I tried a fancier one before that but it turned orange too fast. I’ve also been using either the Cerave tinted sunscreen or super serum w/ a little powder. ☺️,0.12771464646464645,0.4202020202020202
194,194,aoc,Republican members of Congress don’t want consequences for white supremacy or insurrection against the United States because their political strategy is to embrace white supremacists and the scepter of the Confederacy to get power in the first place.,0.0625,0.10833333333333334
195,195,aoc,"Anyways, Tax the Rich",0.375,0.75
196,196,aoc,Gotta admit it’s really something to see Wall Streeters with a long history of treating our economy as a casino complain about a message board of posters also treating the market as a casino,0.07500000000000001,0.30000000000000004
197,197,aoc,It’s almost as if we helped shape the platform 😉,0.0,0.0
198,198,aoc,"People must understand the depth of what’s happening here: the President of the United States has ordered a halt to deportations. ICE, a federal agency, is refusing to comply. There’s no reforming this rogue dept. It’s time for a new, just vision. FreeMariana &amp; AbolishICE",0.13636363636363635,0.45454545454545453
199,199,aoc, the Gap Donations are super helpful! We’ve got the link here:,0.41666666666666663,0.6666666666666666
200,200,aoc,Quick update on our Homework Helper program: I was just assigned my first family! 🤗 I’ll be tutoring a 1st grader on reading &amp; writing for 1 hr/week for the next 4 weeks. Any tips out there on helping kids learn how to sound out words? Let me know! :),0.32916666666666666,0.44666666666666666
201,201,aoc,"This Obama-era rule was reversed under Trump. It’s great that it’s being restored so quickly. We can and should organize for more. It’s time to push so we can also end for-profit immigrant detention, abolish the death penalty, reduce overall incarceration, &amp; more.",0.42666666666666664,0.45
202,202,aoc,"This is great development &amp; important step. There’s more to be done to end the for-profit caging of people in the US. We must include ending for-profit immigrant detention &amp; examine the use of for-profit services that squeeze families of the incarcerated in public prisons, too.",0.42500000000000004,0.5791666666666667
203,203,aoc,"Quick question: If someone helped bomb a building or incited an assassination attempt on Congress, do you think they should face trial? It’s a simple yes or no. Yes = Impeachment No = You have 0 integrity to speak on our justice system, terrorism, &amp; policing ever again",0.16666666666666666,0.4285714285714286
204,204,aoc,Let the record reflect I was a close second! 😝 but yeah you were crazy good,0.033333333333333326,0.5
205,205,aoc,"I dunno, if you’re a politician that thinks ending discrimination is “divisive,” you might not want to publicly advertise that",0.0,0.06666666666666667
206,206,aoc,"If Republicans have suddenly begun to deeply value and prioritize bipartisanship in Washington, they can start by supporting $2k checks and retroactive unemployment for people. Then it will be bipartisan 🌞",0.08333333333333333,0.3833333333333333
207,207,aoc,"Listening to them, you’d really think some Conservatives interpret the right to free speech as “I have the right to be liked, accepted, and popular no matter what I say, who I endanger, or how much I lie”",0.3673469387755102,0.5673469387755102
208,208,aoc,"You were given prime space to say this in a billionaire-run rag that specifically amplifies right-wing views, part of a entire subsidized industry of right-wing outlets. You’re not “muzzled,” Hawley. You’re just deeply unpopular, and aided insurrection. And you need to resign.",0.0,0.5125
209,209,aoc," 1 After the guard was allowed back into the Capitol, I sent a team of three to hand deliver snacks at the Capitol since the resting spot was restored. There’s no timestamp on this post, but it’s possible they may have visited while our team was in the Capitol making the delivery.",0.0,0.5
210,210,aoc,"Hawley is Senator of Missouri. His constituents are ALL the people of Missouri - which is the same state that JUST elected sister , the first Black woman to ever represent MO in Congress. So Hawley really needs to clarify who he considers a constituent &amp; who he doesn’t.",0.07083333333333333,0.27291666666666664
211,211,aoc,Sen. Hawley is trying to wiggle out of inciting a riot that killed 5 by saying “I was just representing my constituents” - but only those who wish to overturn the election and resurrect the Confederacy.,-0.1,0.5
212,212,aoc,"Our food produce workers wanted a $1 raise after risking their lives in COVID. They were denied, asked to pay more for healthcare, &amp; told “you’re lucky to even have a job.” So they went on strike. Community supported them. Now they’re getting a $1.85 raise and $0 out of pocket.",0.41666666666666663,0.6666666666666667
213,213,aoc,The Bronx does it better 😉💪🏽,0.5,0.5
214,214,aoc,Let’s go! 💪🏽💪🏽💪🏽,0.0,0.0
215,215,aoc,Another night on the picket line with and you never know who you’re going to meet 🤗 HUGE thank you to who showed up in solidarity with produce workers and delivered pizza 🍕 to keep the party bumping. Happy to help hand it out!,0.7000000000000001,0.95
216,216,aoc,Padma donated them!,0.0,0.0
217,217,aoc,They deleted it. Still gotta let them unionize though 😌,0.0,0.0
218,218,aoc,"On one hand you have to laugh, and on the other know that the reason they were this brazen is because they thought they were going to succeed.",0.0875,0.2375
219,219,aoc,"“Just wanted to incriminate myself a little” Well, you did!",-0.234375,0.5
220,220,aoc, Org I’ll follow up and see if we’ve started a case for him,0.0,0.0
221,221,aoc,"Jerky, cookies, goldfish, fruit snacks, chips, etc",0.0,0.0
222,222,aoc,Update Part 2: The snacks have been delivered!,0.0,0.0
223,223,aoc,It’s already passed and signed into law - we tucked it into the last COVID bill Trump signed.,0.0,0.06666666666666667
224,224,aoc,"For people asking: yes! We secured COVID funeral cost reimbursements nationwide. This effort was inspired by my district, but the legislation covers all impacted families in the United States. More details to come as FEMA finalizes distribution details.",0.5,0.5
225,225,aoc, 23 It is country-wide! 💜,0.0,0.0
226,226,aoc,"My dad passed away when I was a teen, &amp; I had to arrange his services. The funeral expenses were part of the financial devastation, and I never wanted anyone else to experience that. There is so much left to do. As we fight on M4A &amp; more, this was a small yet crucial victory. 💜",0.041666666666666664,0.31666666666666665
227,227,aoc,"As soon as the FEMA distribution details are finalized, we’ll share with you all how to get this needed relief. Our aim is for all COVID losses to be eligible. Thank you , , , and the many other partners in this process to get this done.",0.1875,0.4375
228,228,aoc,"After many months of work, in the tumult of the late Dec COVID package we were finally able to work in FEMA funeral reimbursement for everyone in the country who lost a loved one due to COVID. Current status: $2 billion has been approved, and FEMA is now setting up the program.",0.2125,0.55
229,229,aoc,"This effort began with Elmhurst community leaders flagging early the disparate impact of COVID cases compounded w/ the devastating economic impact of funeral expenses. We got to work right away, and partnered w/ to prioritize it in relief.",-0.10357142857142856,0.5089285714285714
230,230,aoc,"After our BX+Queens district became the most COVID-hit in the country, I spent much of last year working on an issue that was devastating our families: funeral costs. We finally got it done. People will soon be able to get COVID funeral costs reimbursed.",-0.016666666666666663,0.548611111111111
231,231,aoc,"myself, , &amp; *",0.0,0.0
232,232,aoc,"GOP lawmakers campaigned with images of them cocking guns next to photos of myself, Now they are trying to violate DC law and House rules to sneak guns onto the House floor two weeks after a white supremacist insurrection that killed 5 people. Why?",-0.06666666666666667,0.0
233,233,aoc,Hope you and baby are doing well! 💞,0.0,0.0
234,234,aoc,"Update: looks like they’re letting them back into the Capitol. The offer on snacks, etc still stands!",0.0,0.0
235,235,aoc,"Rep. Malliotakis deliberately amplified a known lie and tried to overturn our election on it, which incited an insurrection of white supremacists that killed 5 people. Her district is 30-40% people of color. How safe do you think they feel under her leadership? This is shameful.",0.09999999999999999,0.16666666666666666
236,236,aoc,Top winter picket line accessories: 📢 Bullhorn 🧤 Gloves ♨️ Handwarmers 🤝 Solidarity Shout out for covering these important issues with the depth that they deserve. Let’s get these produce workers the buck they’re asking for. 💪🏽,0.45,0.75
237,237,aoc,"Yeah this is not okay. My office is free this week to any service members who’d like to use it for a break or take nap on the couch. We’ll stock up on snacks for you all too. (We’re in the middle of moving offices and it’s a bit messy so don’t judge, but make yourself at home!)",-0.024999999999999994,0.42500000000000004
238,238,aoc,Love you back! 👑,0.25,0.3
239,239,aoc,Nice tweet Sen. Cruz! Quick question: do you also believe the Geneva Convention was about the views of the citizens of Geneva? Asking for everyone who believes US Senators should be competent and not undermine our elections to incite insurrection against the United States,0.5277777777777778,0.7222222222222222
240,240,aoc,!!!,0.0,0.0
241,241,aoc,OK now let’s cancel them,0.5,0.5
242,242,aoc,See you there! ✊🏽 HuntsPointStrike,0.0,0.0
243,243,aoc,Stocking up on Bustelo + hot chocolate to support the picket line of workers later! Hundreds are on strike at Hunts Point Market in the Bronx for a $1 raise. They need our support! Check out their story &amp; thank a food worker today ☺️,0.125,0.42500000000000004
244,244,aoc,"A historic day. Congratulations to our new President and our new Vice President . Now we must begin creating justice, healing our planet, and improving the material conditions for all people. The work is on all of us to organize and build a better future.",0.15454545454545454,0.3068181818181818
245,245,aoc,Abolish ICE.,0.0,0.0
246,246,aoc,"Try starting with “Why We Can’t Wait” - it is short, but very powerful. Fits in a small purse or big pocket :) Letter from a Birmingham Jail is one of the excerpts from Why We Can’t Wait (I find that the letter is more impactful as written within the context of the book).",0.13,0.425
247,247,aoc,"You can join , , , for a reading of the Drum Major Instinct today:",0.0625,0.5
248,248,aoc,"MLK deserves actual study. If you haven’t had the chance to, use today to take in his work. Places to start- Speeches: - Drum Major Instinct - To the Mountaintop - Beyond Vietnam Books: - Why We Can’t Wait - Where Do We Go From Here: Chaos or Community? - All Labor Has Dignity",0.03125,0.3
249,249,aoc,“I imagine you already know that I am much more socialistic in my economic theory than capitalistic...” - MLK Jr,0.35,0.35
250,250,aoc,"...and Thomas Jefferson?: ""We hold these truths to be self-evident, that all men are created equal ..."" So the question is not whether we will be extremists, but what kind.” - Dr. Martin Luther King, Jr.",0.3,0.575
251,251,aoc,"...was not Jesus an extremist for love?: ""Love your enemies, bless them that curse you, do good to them that hate you, and pray for them which despitefully use you, and persecute you”...",0.22499999999999998,0.675
252,252,aoc,"“But though I was initially disappointed at being categorized as an extremist, as I continued to think about the matter I gradually gained a measure of satisfaction from the label...",-0.75,0.75
253,253,aoc,“The problems of racial injustice and economic injustice cannot be solved without a radical redistribution of political and economic power.” - MLK Jr.,0.13333333333333333,0.16666666666666666
254,254,aoc,I 💚 this! 🌱,0.0,0.0
255,255,aoc,"“Imagining a better future, whether it includes gigantic house parties or just more hugs, helps humans cope with difficult times.”",0.125,0.53125
256,256,aoc,Just a penguin dance throwback from the before times 🐧🐥 Today in the NYT there’s a story about how imagining activities &amp; scenes to look forward to can help us with difficult times during the pandemic. I’m looking forward to big dinners w/ friends &amp; live shows. How about you?,-0.12121212121212122,0.5333333333333333
257,257,aoc,Abolish the death penalty.,0.0,0.0
258,258,aoc,"Jan’s all clear, folks! 😉 I can vouch for her, she was mentoring me in the women’s reading room that week.",0.12500000000000003,0.3833333333333333
259,259,aoc," mic bungeez Yes! is a good one. Here’s my page, but you can look up anyone’s. Look at the “PAC” section under “business.” That’s where corporate PAC money can be found. Note: the “top contributors” section is NOT it,those are often employee donations",0.39999999999999997,0.3666666666666667
260,260,aoc,"Any members who voted to overturn the election* but also some have indicated they may suspend political donations in general, at least for the time being",-0.08333333333333333,0.3333333333333333
261,261,aoc,"The way you can tell if a company actually means it is if they say they aren’t giving to any members PERIOD or at bare minimum this *cycle.* Reminder you can also elect members who don’t take corporate money at all, &amp; are funded by small dollar donations from everyday people 😉",0.06666666666666668,0.35000000000000003
262,262,aoc,"The issue w this is that donations are not done by months, they’re measured by election cycles. It’s pretty normal for a member to not get a max-out check in the first 6 mos. This announcement doesn’t mean much bc they can still max out to ppl who undermined the election in July",0.10750000000000001,0.5741666666666667
263,263,aoc,I can say with 100% confidence I didn’t give any Capitol tours to anyone last week. Any Republicans out there who want to join us in answering this question?,0.0,0.06666666666666667
264,264,aoc,"To my Bronx &amp; Queens constituents: if you haven’t heard or seen in your inbox, due to the events of this week I’m convening an emergency town hall starting at 6:30pm to answer your questions. Check for details or your inbox if you’re subscribed to our NY-14 newsletter.",-0.0625,0.2375
265,265,aoc,"These GOP lawmakers trying to backtrack like “I was NOT voting to overturn the election with a lie I fed my white supremacist base, I was simply amplifying concerns that challenge the legitimacy of Black electorates in Philadelphia and Detroit and Latino electorates in Arizona”",-0.24166666666666667,0.44761904761904764
266,266,aoc,"Hey Sen , I hate to break it to you, but this is, in fact, you. You raised your fist in solidarity with white supremacists who attacked our Capitol. While you may politically regret what you’ve revealed about yourself, you still have no place in public office. Resign.",-0.2,0.26666666666666666
267,267,aoc,Unemployment benefits should be retroactive too.,0.0,0.0
268,268,aoc,"People really twist themselves into knots giving platforms to white supremacists and their enablers like “come on everyone, we must listen to both sides equally: fact and fiction”",0.06666666666666667,0.15
269,269,aoc,"Bronx veterans, too! Our district includes both boroughs :)",0.5,1.0
270,270,aoc,On a lighter note there was also another viral photoshopped tweet about my shoes (😬) but also now ppl are asking if I need shoes 😭 no thanks. That was fake too! Sometimes when people call me “extreme” I wonder how many fake Facebook stories/posts they’ve been exposed to,-0.16999999999999998,0.74
271,271,aoc,"FYI there is (yet another) viral misinformation campaign going on, this time a false tweet that’s been photoshopped to look like I sent out a call for a “purge.” Unsurprisingly it’s circulating like wildfire on FB &amp; Twitter. This is one way death threats &amp; targeting ramp up.",-0.4000000000000001,0.6
272,272,aoc,That’s a lot of words for “I wanted to be President and thought trying to overturn the election would tee me up to be the rightful heir to Trump’s violent mob”,-0.8,1.0
273,273,aoc,"For two years many of us have been subject to extremely violent threats, attempts, stalkers, &amp; targeted misinfo. When I went to the border, there was a mob w/ knives &amp; guns feet away and CBP refused to protect the delegation. What did we do? We did the press conference anyways.",-0.15555555555555556,0.611111111111111
274,274,aoc,"One thing that always astounds me is the GOP’s talent for neglecting key issues until it affects them personally. They couldn’t care less when Trump used his mob to put their colleagues’ lives in danger, yet are only noticing how bad it is when the threat’s been turned on them.",-0.17333333333333328,0.6066666666666667
275,275,aoc,We don’t know him 🧐,0.0,0.0
276,276,aoc,"To my colleagues in Congress - here’s a novel thought: instead of pledging allegiance to your donor class or a violent mob, why don’t you cast your vote based on the right thing to do? You either defend ALL the people or you protect that mob. It’s really not that complicated.",-0.2785714285714286,0.6839285714285714
277,277,aoc,"I don’t want to hear these coup-supporting GOP talk about “blue lives” ever again. They never cared about safety. Never cared about “law &amp; order.” And certainly do not care for democracy. They only care for power, &amp; invited chaos in an effort seize it. They are unfit to serve.",-0.03571428571428571,0.557142857142857
278,278,aoc,Always looking for ways to better include it 💜,0.5,0.5
279,279,aoc,A lot of people have asked for a link to last night’s remarks on IG live. Here are the remarks in full (captioning currently being generated):,0.12159090909090908,0.37916666666666665
280,280,aoc,"Many of them rode the wave of this violent rhetoric, or at the very least sat idly by it. Now is our chance to stop it. This is what we are sent to Congress to do - the tough stuff. All the easy choices are taken. If any GOP need advice on how to deal with it, they can call me.",-0.12911111111111112,0.7373333333333334
281,281,aoc,"I get it, but some of us just spent the last 2 years taking stances that have led to repeated attempts on our lives - for demanding guaranteed healthcare, immigrant justice, etc. Sorry if this lacks empathy, but it’s a privilege if this is their first time. They can do one vote.",-0.0875,0.375
282,282,aoc,(No offense to ants 🐜),0.0,0.0
283,283,aoc,"To some of my colleagues who clearly need the reminder: the Confederacy were traitors to our democracy and white supremacists will never win. 🌞 If any of you has trouble with that, maybe you should resign because you’re not ready to run an ant farm, let alone serve in Congress.",-0.12,0.2966666666666667
284,284,aoc,"Even if one assumes this as some totally innocent oversight, how does the department responsible remove ALL the panic buttons from a highly visible member’s office and NOT inform that member or their staff?",0.2866666666666667,0.5966666666666667
285,285,aoc,The chaplain is almost always around for counsel during votes. You can just talk to them and tell them what’s on your heart without it being a party line thing. You can also joke around with them and just be a human,0.0,0.1
286,286,aoc,It is a long-standing tradition dating back to the Second Continental Congress (mtg body of the 13 colonies) and the House cites the Constitution in its authority to name them. Sometimes there are guest faith leaders from a diversity of practices that offer the opening prayer,0.0,0.0
287,287,aoc,"I’d say that’s a fair way to put it. Pence was given an ultimatum, we are holding our end of the bargain by going on the record with our request, and if nothing changes we move to impeachment tomorrow.",0.7,0.9
288,288,aoc,They walk over the articles to the Senate &amp; present the case for impeachment. The Senate essentially turns into a kind of “court” where Senators are the jury. Think of impeachment managers as the legal “prosecutors” the House sends over to argue the case for why Trump is guilty.,0.06000000000000001,0.48
289,289,aoc,There are parts of the House floor that aren’t always viewable on CSPAN &amp; sometimes members do hang out and vote from those areas. But also there’s usually a LOT of things happening at once (like committee hearings) so members are in committees or doing other things. Also COVID,-0.1875,0.3125
290,290,aoc,"If the required threshold of votes isn’t met, the vote fails - even if it’s bc people didn’t show up or voted present. You have to bring it up for another vote again to pass it.",-0.25,0.15
291,291,aoc,"A few reasons: Sometimes it’s to get members on the record, so ppl can’t make excuses later. Sometimes these votes create real political pressure that forces developments. Sometimes we vote for the historical record - to let future generations know we did everything we could.",-0.04,0.075
292,292,aoc, mi1 - First round is the RULE to define debate - Debate happens and takes a few hours - Second round is to actually vote on the resolution telling Pence to invoke the 25th amendment,-0.05833333333333334,0.22222222222222224
293,293,aoc,"We added a rule which allows members impacted by COVID to vote by proxy on the House floor. That means members do not have to choose btwn their / their family’s health &amp; showing up to a crowded, indoor vote. They can vote safely and quarantine if necessary. We 💜",0.25,0.75
294,294,aoc,"I’m fighting to extend resources, hazard pay, counseling, etc to them after Wed’s attack. This is an uphill battle bc many essential workers (esp food service) are not employed by the Capitol but rather are contract employees. That shouldn’t be an excuse - we’re pushing anyway",0.15,0.2833333333333334
295,295,aoc,(Feel free to add any other questions you have on House procedure here - I’m happy to answer with what I’ve learned),0.3583333333333334,0.725
296,296,aoc," 5678 It’s kind of confusing but basically House floor votes aren’t just the bill you want to vote on. The RULE defines how the legislation is packaged and debated prior to voting. For example, the RULE we just voted on includes a provision that allows us to criticize Trump in debate.",0.09999999999999999,0.43333333333333335
297,297,aoc," 5678 Sure! Basically before you have any vote on legislation, we often need a procedural vote 1st. Today the BIG vote is on a RESOLUTION, (think of this as a Congressional message). The RESOLUTION is telling Mike Pence to invoke the 25th amendment. We just voted on the RULE for that.",0.3125,0.4944444444444444
298,298,aoc,A few,-0.2,0.1
299,299,aoc,"The 15 min time is off because the House is voting according to COVID protocols. Normally, we have 15 mins for all members to run over to the floor to vote (sometimes they leave it open a few mins longer). Due to social distancing, members vote in groups so votes can take ~1hr.",-0.02833333333333334,0.3383333333333333
300,300,aoc,Confidence - 💯! Enthusiasm - 💯! Vision - 💯! Inspiration - 💯! Go Magdalena! Go PS17! We love you and are rooting for you!,0.625,0.6
301,301,aoc,I love it! Good luck to Magdalena and every student throwing their hat in the ring to serve and help others ☺️✨,0.6625,0.6000000000000001
302,302,aoc,"I have one message to members of Congress who amplified lies to undermine our democracy, encouraged an attack on our Capitol, and tried to overturn our election: Resign. If your lust for power exceeds your dedication to democracy, there is simply no place for you in Congress.",0.0,0.35714285714285715
303,303,aoc,"All these GOP “pro-police” slogans were never actually abt safety. It was always abt upholding a system of state violence that targets Black ppl &amp; ppl of color. You can tell by how regularly GOP members defend crimes, reject accountability, &amp; push officers when *they* want to.",-0.05555555555555555,0.20341880341880345
304,304,aoc,"It’s almost as though GOP members promoting videos of themselves illegally carrying firearms on Capitol grounds, posting images of themselves holding guns next to Democratic members,&amp; inciting an attack on the Capitol has consequences! Naturally, GOP are crying &amp; playing victim.",-0.135,0.31
305,305,aoc,Good morning 🌞 Lies are not “differences of opinion.” Have a great day!,0.85,0.675
306,306,aoc,Five people died and we just learned another officer lost his life. Yet GOP’s central focus right now are their Twitter counts. I bet many don’t even follow their community’s COVID numbers as closely. This narcissism and nihilism succinctly captures the “leadership” they offer.,0.2619047619047619,0.42857142857142855
307,307,aoc,"Free advice - if you are losing tens of thousands of followers the moment Twitter starts taking down Neo-Nazis and violent insurrectionists, maybe don’t advertise that! Also maybe people are unfollowing you out disgust for your support of a coupist bc they care about our country",-0.2518518518518518,0.6962962962962963
308,308,aoc,"The elected officials who amplified &amp; repeated known lies about our elections served as drum corps to insurrectionists. The drum major in the House was Kevin McCarthy. Rep. McCarthy bears unique, elevated responsibility in all this chaos. He must resign.",0.21875,0.75
309,309,aoc,"These Republicans are not asking for unity. They are requesting capitulation to a deeply unwell and volatile man. That will not heal or unify anything. Accountability, rule of law, and removal of clear &amp; present dangers are what will help stabilize the present situation.",0.025000000000000005,0.19583333333333333
310,310,aoc,"As the Vice Chair of the Oversight subcommittee who ran investigations into domestic terror laws, I respectfully disagree. Our problems on Wednesday weren’t that there weren’t enough laws, resources, or intelligence. We had them, &amp; they were not used. It’s time to find out why.",0.16666666666666666,0.4333333333333333
311,311,aoc,One of your first votes in Congress was to amplify a known lie about our nation’s free elections that incited a riot that killed a Capitol Police officer. There’s no crawling back from that with a hashtag. You brought shame to our delegation and the district you represent.,0.1125,0.2833333333333333
312,312,aoc,Pull the Clerk record. I proudly voted for the resolution against antisemitism you cite. Your statements are not founded in fact.,0.8,1.0
313,313,aoc,". again, you are lying. Pull the Clerk record. I proudly voted for the resolution against antisemitism you cite. Your statements are growing increasingly erratic and unfounded in fact. I do not call all my opponents Nazis. But rest assured, Neo-Nazis are my opponents.",0.8,1.0
314,314,aoc,"Since it appears GOP leaders need a reminder: There is no “healing” from this without accountability. And there is no “unity” with white supremacists. You know the President’s state has devolved dangerously. If you’re too weak to do anything about it, you’re too weak to serve.",-0.3375,0.5375
315,315,aoc,"Let’s be very clear. The officials urging for no serious consequences after Wednesday’s attack on our country - including the impeachment, removal, expulsion, and/or indictment of officials who aided, abetted, or incited the attack - are opening the door for it to happen again.",0.14833333333333334,0.5825
316,316,aoc,Your GOP colleague in the House praised Hitler this week. A Confederate flag was hung outside the Museum of Jewish Heritage. Yet you continue to deny this clear connection in the aftermath of Wednesday’s violence. You disgrace yourself and your office further every day. Resign.,0.025000000000000005,0.23333333333333334
317,317,aoc,"They wore Auschwitz shirts, erected gallows, and tried to hang the Vice President. Your continued excusal and denial of Wednesday’s Neo-Nazi presence is abhorrent and dangerous. The most healing and unifying thing *you* can do is take responsibility for your actions and resign.",-0.2666666666666666,0.7333333333333334
318,318,aoc,"We stand with our Jewish neighbors &amp; loved ones, and will always stand to protect them from these sickening acts of hatred + intimidation. White supremacists should pack up their garbage &amp; get out of our city. New York does not and will never welcome you. We protect each other.",-0.0840909090909091,0.5042207792207792
319,319,aoc,Swaths of rioters were staying at DC hotels that go for hundreds a night.,0.0,0.0
